Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Diameter,Length,Surface,Volume,EucDistance,PathDistance,Branch_Order,Branch_pathlength,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Helix,Fractal_Dim,Branch_pathlength_terminal,Contraction_terminal,Branch_pathlength_internal,Contraction_internal
,,,,,404.1,810.1,313.33,3.69,8.16005,94.5952,87.2641,138.507,142.912,0,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.004,8.14229,102.421,102.524,146.607,151.054,0,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.94,8.3926,103.883,102.324,154.909,159.446,0,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.718,4.41622,51.5834,47.9468,159.254,163.863,0,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.588,2.69774,30.409,27.2769,161.252,166.56,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.328,5.47917,57.2859,47.6619,165.403,172.04,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.054,6.78561,65.104,49.7069,170.141,178.825,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.818,6.76125,59.8574,42.1695,175.459,185.586,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.634,5.60382,46.3714,30.5355,180.551,191.19,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.542,2.84361,22.7088,14.4315,183.157,194.034,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.642,2.19829,25.1522,22.9011,161.101,166.061,1,,,,,,,,,,,,0.02,,,,,
,,,,,404.1,810.1,313.33,3.488,4.41236,48.3501,42.1613,164.828,170.473,1,,,,,,,,,,,,-0.03,,,,,
,,,,,404.1,810.1,313.33,3.4,4.41426,47.1506,40.078,169,174.888,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.1,810.1,313.33,3.376,4.63849,49.1959,41.5214,173.603,179.526,1,,,,,,,,,,,,-0.02,,,,,
,,,,,404.1,810.1,313.33,3.174,4.44667,44.3396,35.1835,177.524,183.973,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.938,6.69433,61.7886,45.3837,184.11,190.667,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.86,10.0253,90.0765,64.4047,193.532,200.692,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.862,8.77126,78.8645,56.4275,201.987,209.464,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.14,7.25406,71.5584,56.1734,209.065,216.718,1,,,,,,,,,,,,0.02,,,,,
,,,,,404.1,810.1,313.33,3.624,6.1059,69.5165,62.9819,214.992,222.824,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.78,6.02777,71.5811,67.6441,220.683,228.851,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.608,6.48982,73.5613,66.3523,226.262,235.341,1,,,,,,,,,,,,0.05,,,,,
,,,,,404.1,810.1,313.33,3.212,4.49642,45.3725,36.4341,230.031,239.838,1,,,,,,,,,,,,0.02,,,,,
,,,,,404.1,810.1,313.33,2.596,3.64216,29.7039,19.2778,232.17,243.48,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.058,4.43754,28.6905,14.7613,233.172,247.917,1,,,,,,,,,,,,-0.03,,,,,
,,,,,404.1,810.1,313.33,1.646,4.44356,22.9779,9.45541,236.614,252.361,1,,,,,,,,,,,,-0.07,,,,,
,,,,,404.1,810.1,313.33,1.22,6.48439,24.853,7.58016,243.075,258.845,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,0.976,2.8962,8.88033,2.1668,245.955,261.741,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,6.238,19.3047,378.32,589.99,19.3047,19.3047,0,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,5.888,3.25701,60.2471,88.6838,22.1773,22.5617,0,,,,,,,,,,,,-0.04,,,,,
,,,,,404.1,810.1,313.33,5.366,3.28545,55.3855,74.2996,24.2042,25.8472,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,4.918,2.42392,37.4505,46.0453,26.4428,28.2711,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.47,2.41052,33.8507,37.8282,28.6984,30.6816,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.694,4.43406,51.4575,47.521,32.9568,35.1157,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.162,3.76874,37.4376,29.5944,36.5994,38.8844,1,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.054,2.53271,24.2999,18.5529,38.8201,41.4171,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.05,5.16683,49.5078,37.7497,43.5562,46.584,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.322,5.62787,58.7345,48.779,48.6863,52.2118,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.534,5.34135,59.3017,52.3931,53.0559,57.5532,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.622,4.22233,48.0453,43.505,56.478,61.7755,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.418,5.29636,56.8721,48.5972,60.4556,67.0719,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.17,3.26732,32.5388,25.787,62.7873,70.3392,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.216,1.99925,20.1991,16.2401,64.4832,72.3384,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.456,4.19296,45.5244,39.3331,68.3537,76.5314,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.848,4.58822,55.4663,53.3586,72.6812,81.1196,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.104,4.28399,55.2339,56.67,76.6569,85.4036,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.1,810.1,313.33,4.224,4.07182,54.0334,57.0592,80.3069,89.4754,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.284,2.03246,27.3541,29.2962,82.1466,91.5079,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.612,3.5295,51.1391,58.9634,85.5677,95.0374,4,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.656,6.53742,95.6246,111.307,91.9826,101.575,4,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.374,3.02678,41.592,45.4808,94.976,104.602,4,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.288,2.68516,36.1722,38.7766,96.953,107.287,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.2,2.67559,35.3036,37.0688,98.9571,109.962,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.036,5.34907,67.8234,68.4338,103.303,115.311,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.882,5.40168,65.8771,63.9338,108.182,120.713,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.798,5.50796,65.7197,62.4008,113.382,126.221,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.834,5.55213,66.8747,64.0994,118.699,131.773,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.892,5.67875,69.4345,67.5598,124.11,137.452,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.874,5.92772,72.1435,69.871,129.633,143.38,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.782,5.96754,70.9033,67.0391,135.167,149.347,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.618,5.82366,66.1933,59.8719,140.623,155.171,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.456,5.75629,62.498,53.9983,145.948,160.927,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.372,5.62281,59.565,50.2133,150.971,166.55,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.076,6.50188,62.8311,48.3171,156.734,173.052,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.554,7.1388,57.279,36.5727,163.176,180.191,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.28,6.71196,48.0766,27.4037,168.94,186.903,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.188,6.45913,44.3988,24.2862,174.021,193.362,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.07,5.67,36.8726,19.0815,178.315,199.032,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.002,5.43875,34.2068,17.1205,182.475,204.471,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,1.964,6.32554,39.0292,19.1633,187.367,210.796,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.878,6.54065,38.5893,18.1177,192.7,217.337,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.872,5.73233,33.7122,15.7773,197.561,223.069,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.104,5.38833,35.6164,18.7342,202.113,228.457,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,2.454,5.51225,42.4965,26.0716,206.771,233.97,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.132,2.22245,28.8498,29.8018,96.1397,106.824,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.65,4.4422,50.9378,46.4808,98.5853,111.266,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.4,3.83282,40.9399,34.7989,101.578,115.099,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.384,3.60706,38.3472,32.4417,105.012,118.706,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.51,4.19459,46.2537,40.5876,108.448,122.901,5,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.644,2.59526,29.7105,27.0663,110.199,125.496,5,,,,,,,,,,,,-0.06,,,,,
,,,,,404.1,810.1,313.33,3.842,1.59452,19.2459,18.4857,111.754,127.091,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.238,4.10993,54.7199,57.9757,115.708,131.2,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.638,5.00981,72.9965,84.6394,120.491,136.21,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.552,4.96772,71.041,80.8446,125.098,141.178,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.266,2.63729,35.3451,37.6955,127.31,143.815,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.224,2.09933,27.8583,29.4184,129.116,145.915,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.182,2.10763,27.6903,28.9502,130.935,148.022,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.118,4.03113,52.151,53.6895,134.517,152.053,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,4.096,4.09972,52.755,54.0212,138.169,156.153,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,4.114,4.07146,52.6217,54.1214,141.542,160.225,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,4.17,3.76384,49.308,51.4036,144.382,163.988,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,4.152,3.64642,47.5635,49.371,146.673,167.635,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.952,3.95733,49.1326,48.543,148.288,171.592,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.63,4.04669,46.1484,41.8797,149.802,175.639,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.244,3.74675,38.1843,30.9675,151.331,179.386,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.012,3.09653,29.3008,22.0635,153.933,182.482,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.088,4.16644,40.4196,31.2039,157.88,186.649,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.226,4.20642,42.6312,34.382,161.651,190.855,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.304,3.60495,37.4188,30.9079,164.999,194.46,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.378,3.8704,41.0739,34.6869,168.577,198.33,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.428,3.945,42.4852,36.4098,172.199,202.275,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.43,4.04293,43.5653,37.3572,175.919,206.318,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.424,4.09546,44.0541,37.7103,179.747,210.414,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.45,4.0131,43.496,37.5153,183.608,214.427,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.466,4.01802,43.7513,37.9105,187.567,218.445,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.418,4.01603,43.124,36.8494,191.551,222.461,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.35,3.92296,41.2865,34.5775,195.437,226.384,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.296,3.60174,37.2949,30.731,199.027,229.986,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.152,3.73813,37.0161,29.1687,202.74,233.724,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.958,4.33387,40.2739,29.7825,206.761,238.058,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.996,4.44,41.7902,31.3009,210.894,242.498,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.136,4.16912,41.0744,32.2023,215.051,246.667,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.098,3.73686,36.3695,28.1682,218.74,250.404,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.068,3.88048,37.4016,28.687,222.188,254.284,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.162,3.8435,38.1802,30.1815,225.928,258.128,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.168,3.87164,38.5328,30.5179,229.527,261.999,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.056,4.33646,41.6331,31.8077,232.622,266.336,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.896,5.33479,48.5362,35.1402,235.586,271.67,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.864,6.45046,58.0381,41.5553,238.938,278.121,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.108,6.64828,64.9143,50.4384,243.149,284.769,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.432,5.28205,56.9507,48.8637,247.203,290.051,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.63,4.32666,49.3412,44.7771,251.01,294.378,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.642,4.67119,53.4462,48.6628,255.257,299.049,7,,,,,,,,,,,,0.07,,,,,
,,,,,404.1,810.1,313.33,3.46,5.40555,58.7579,50.8256,260.25,304.455,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.244,5.94895,60.6277,49.1691,265.825,310.404,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.092,5.005,48.6176,37.5814,270.669,315.409,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.766,3.47131,30.1645,20.8587,274.123,318.88,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.27,3.01662,21.5128,12.2085,277.033,321.896,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.95,3.01692,37.4378,36.9699,127.097,146.832,7,,,,,,,,,,,,-0.02,,,,,
,,,,,404.1,810.1,313.33,3.316,6.05055,63.0318,52.2533,126.876,152.883,7,,,,,,,,,,,,-0.01,,,,,
,,,,,404.1,810.1,313.33,2.83,5.16958,45.9613,32.5176,128.827,158.052,7,,,,,,,,,,,,-0.02,,,,,
,,,,,404.1,810.1,313.33,2.664,5.18241,43.3727,28.8862,132.271,163.235,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.508,5.13573,40.465,25.3715,135.548,168.37,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,2.418,4.41452,33.5343,20.2715,139.092,172.785,7,,,,,,,,,,,,0.02,,,,,
,,,,,404.1,810.1,313.33,2.442,4.42723,33.9647,20.7355,142.227,177.212,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.472,4.37733,33.9944,21.0085,145.42,181.59,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.71,4.54511,38.6958,26.2164,149.573,186.135,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.764,4.9938,43.3629,29.9638,154.484,191.128,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,2.516,4.72834,37.374,23.5082,159.18,195.857,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.448,4.79871,36.905,22.5859,163.496,200.655,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,2.594,5.10962,41.6398,27.0034,167.835,205.765,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.572,5.20012,42.0179,27.0175,171.535,210.965,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.562,4.09514,32.9608,21.1114,175.464,215.06,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.82,4.57535,40.5343,28.5767,180.025,219.636,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.048,4.08848,39.1496,29.832,183.819,223.724,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.15,3.22701,31.9346,25.1485,186.615,226.951,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.228,3.16937,32.1408,25.9376,189.368,230.121,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.282,3.23364,33.3411,27.3563,192.188,233.354,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.358,3.10646,32.7715,27.5117,195.259,236.461,7,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,3.458,3.40619,37.0035,31.9896,198.575,239.867,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.4,3.68923,39.4062,33.4952,202.068,243.556,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.182,3.93975,39.3839,31.3299,205.667,247.496,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.954,3.38591,31.4222,23.2053,208.916,250.882,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.714,2.92795,24.9645,16.9384,211.779,253.81,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.506,3.7606,29.6066,18.5485,215.335,257.57,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.512,3.81817,30.1318,18.9227,219.081,261.388,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.666,3.24409,27.1708,18.1093,222.256,264.633,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.676,3.32278,27.9343,18.6881,225.493,267.955,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.638,3.10659,25.7459,16.9794,228.553,271.062,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.616,3.62403,29.7838,19.4786,232.095,274.686,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.66,3.62023,30.253,20.1182,235.512,278.306,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.858,3.06661,27.5341,19.6731,238.332,281.373,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.086,3.62265,35.1214,27.0962,241.65,284.995,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.268,4.41135,45.2901,37.002,245.723,289.407,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.428,4.91212,52.9005,45.3357,250.293,294.319,7,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.148,4.41924,43.7051,34.3959,108.029,129.915,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.154,8.83145,59.7623,32.182,104.123,138.747,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.312,9.10109,37.5126,12.3041,100.923,147.848,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,0.968,4.69921,14.2906,3.45832,99.6479,152.547,6,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.936,2.51056,31.0438,30.5471,80.5248,94.0185,4,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.242,5.01576,51.0857,41.4049,77.4248,99.0342,4,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.97,2.09069,19.5073,14.4842,75.91,101.125,4,,,,,,,,,,,,0.06,,,,,
,,,,,404.1,810.1,313.33,2.79,3.74509,32.8259,22.896,64.2176,74.0843,3,,,,,,,,,,,,0.03,,,,,
,,,,,404.1,810.1,313.33,2.026,7.49306,47.6923,24.1562,67.6274,81.5773,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.63,6.63078,33.9549,13.8366,71.4667,88.2081,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.598,5.80215,29.1284,11.6368,75.4633,94.0103,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.582,2.90661,14.4459,5.71334,77.5542,96.9169,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.82,2.686,23.7961,16.7762,37.6459,41.5704,2,,,,,,,,,,,,-0.03,,,,,
,,,,,404.1,810.1,313.33,2.616,2.14928,17.6636,11.552,38.8463,43.7197,2,,,,,,,,,,,,-0.04,,,,,
,,,,,404.1,810.1,313.33,2.364,4.29903,31.9277,18.8693,41.533,48.0187,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.332,4.21341,30.8682,17.9962,44.167,52.2322,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.54,4.25301,33.9375,21.5503,47.0967,56.4852,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.728,2.915,24.9823,17.0379,48.9306,59.4002,2,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.812,3.18173,28.1079,19.7599,49.9707,62.5819,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.762,6.25706,54.293,37.4893,53.1687,68.839,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.476,5.20033,40.4512,25.0393,57.008,74.0393,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.164,3.46491,23.5559,12.7437,60.082,77.5042,3,,,,,,,,,,,,-0.02,,,,,
,,,,,404.1,810.1,313.33,1.966,3.23958,20.0089,9.83436,62.7042,80.7438,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,1.998,3.54055,22.2237,11.1007,65.7878,84.2843,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.184,4.12123,28.2767,15.4391,69.4868,88.4055,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.5,3.93826,30.931,19.3319,72.9088,92.3438,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.698,1.80114,15.2665,10.2972,74.4231,94.1449,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.598,1.99344,16.2702,10.5675,49.6991,61.3936,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.336,4.00641,29.4021,17.1708,51.4346,65.4,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.188,4.41437,30.3435,16.5979,54.7099,69.8144,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.208,4.88751,33.9029,18.7144,59.1167,74.7019,3,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,2.408,4.03655,30.5363,18.3828,62.9096,78.7384,3,,,,,,,,,,,,0.06,,,,,
,,,,,404.1,810.1,313.33,2.52,3.47508,27.5116,17.3323,66.1818,82.2135,3,,,,,,,,,,,,0.06,,,,,
,,,,,404.1,810.1,313.33,2.332,3.71793,27.2383,15.8799,69.7603,85.9315,3,,,,,,,,,,,,0.07,,,,,
,,,,,404.1,810.1,313.33,2.232,4.19354,29.4053,16.4081,73.7754,90.125,3,,,,,,,,,,,,0.01,,,,,
,,,,,404.1,810.1,313.33,2.394,4.60316,34.6203,20.7202,77.9768,94.7282,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.81,5.59001,49.3479,34.6669,82.7059,100.318,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.048,4.73313,45.3224,34.5357,87.0229,105.051,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.914,5.01698,45.9285,33.4589,91.1778,110.068,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.066,4.73866,45.6434,34.9856,95.5302,114.807,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.4,5.07222,54.1785,46.0517,99.7442,119.879,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.39,5.16157,54.9707,46.5877,103.991,125.041,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.216,4.85614,49.0633,39.4469,108.401,129.897,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.2,5.00216,50.2872,40.2298,113.25,134.899,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,3.002,4.73831,44.6873,33.5378,117.904,139.637,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.824,4.55948,40.4511,28.5585,122.28,144.197,3,,,,,,,,,,,,0,,,,,
,,,,,404.1,810.1,313.33,2.918,4.74365,43.4858,31.7229,126.548,148.94,3,,,,,,,,,,,,0,,,,,
